,hotel_name,rating,room_description,price,location_descirption,hotel_link,long_description
11,Hotel & Spa Villa Olimpica Suites,8.0,"Double Room with Spa Access
2 single beds
Free cancellation","€ 1,310","Sant Martí, BarcelonaShow on map2.2 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/spa-villa-olimpic-suites.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656221&all_sr_blocks=4221208_0_2_0_0&highlighted_blocks=4221208_0_2_0_0&matching_block_id=4221208_0_2_0_0&sr_pri_blocks=4221208_0_2_0_0__130989&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"This minimalist hotel is situated in the Poble Nou district of Barcelona, 15 minutes’ by foot from Bogatell Beach. It offers a seasonal outdoor pool surrounded by wooden decking and loungers.

The suites at Hotel & Spa Villa Olimpica Suites feature monochrome decoration and a flat-screen TV. They also include air conditioning and a modern bathroom.

The Hotel & Spa Villa Olimpica Suites complex offers a stylish café-bar and restaurant. Guests can enjoy Mediterranean cuisine from the á la carte and daily menus. In summer meals can be enjoyed on the terrace by the pool.

Guests have access to the hotel's large spa for an additional cost. It includes an indoor treatment pool, Finnish sauna, Turkish baths, jacuzzis, hot tubs, several types of shower and an ice fountain. There is also a gym.

Barcelona Port is 15 minutes' walk away and Bogatell Metro Station is 100 metres from the hotel. Guests can walk to the lively Villa Olimpica area in 5 minutes.

All rooms include 1 complimentary access per person per stay to the hotel spa (subject to availability and upon reservation)."
12,Gran Hotel Havana 4Sup by Escampa Hotels,8.5,"Comfort Double or Twin Room (1-2 Adults)
Beds: 1 double or 2 singles
Free cancellation
No prepayment needed – pay at the property","€ 1,669","Eixample, BarcelonaShow on map0.6 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/silkengranhotelhavana.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656221&all_sr_blocks=9163502_97725377_0_42_0&highlighted_blocks=9163502_97725377_0_42_0&matching_block_id=9163502_97725377_0_42_0&sr_pri_blocks=9163502_97725377_0_42_0__166880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"This elegant, design hotel is set in Barcelona’s city centre, 5 minutes’ walk from Plaza Catalunya. It features a sauna and a seasonal rooftop pool with a terrace.

The Gran Hotel Havana is located in Casa Fradera, a historic building dating from 1882. Rooms are decorated in a classic style and feature a marble bathroom. They come with a flat-screen TV and free WiFi.

The Grand Place restaurant serves traditional cuisine, and in summer guests can enjoy light meals on the hotel’s rooftop bar-terrace.

Please note that the rooftop bar-terrace may be closed to the public at certain times due to private events.

Girona Metro Station is 200 metres away while the stylish Paseo de Gracia is just 5 minutes’ walk from the hotel, with many shops, bars and restaurants."
13,Rooms Calabria,7.4,"Economy Twin Room
1 bunk bed
Only 1 room left at this price on our site",€ 490,"Eixample, BarcelonaShow on map1.5 km from centreMetro access",https://www.booking.com/hotel/es/rooms-calabria.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656221&all_sr_blocks=1087148603_381644889_2_0_0&highlighted_blocks=1087148603_381644889_2_0_0&matching_block_id=1087148603_381644889_2_0_0&sr_pri_blocks=1087148603_381644889_2_0_0__48956&from=searchresults#hotelTmpl,"Rooms Calabria is set in the Eixample district of Barcelona, 1.5 km from Sants Railway Station, 1.7 km from Passeig de Gracia and 1.7 km from Passeig de Gracia Metro Station. The air-conditioned accommodation is 1.3 km from Magic Fountain of Montjuic. Tivoli Theatre is 1.9 km away and La Pedrera is 2.8 km from the bed and breakfast.

The units in the bed and breakfast are fitted with a kettle. With a shared bathroom equipped with a shower and a hair dryer, units at the bed and breakfast also have free WiFi, while selected rooms here will provide you with a balcony. At the bed and breakfast, the units are fitted with bed linen and towels.

Dining options are available close to the bed and breakfast.

Popular points of interest near Rooms Calabria include Casa Batllo, Plaça Catalunya and Boqueria Market. The nearest airport is Barcelona El Prat Airport, 11 km from the accommodation."
14,Hotel Sant Agustí,7.8,"Interior Comfort Double or Twin Room
Beds: 1 double or 2 singles
Free cancellation
Only 7 rooms left at this price on our site","€ 1,324","Ciutat Vella, BarcelonaShow on map0.7 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/san-agustin.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656221&all_sr_blocks=9750237_359421694_2_2_0&highlighted_blocks=9750237_359421694_2_2_0&matching_block_id=9750237_359421694_2_2_0&sr_pri_blocks=9750237_359421694_2_2_0__132356&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Open since 1840, Sant Agustí is set in a restored convent just 150 metres from Barcelona’s famous Las Ramblas. It offers free Wi-Fi and functional air-conditioned rooms with flat-screen satellite TV.

Each room at Hotel Sant Agustí has simple, modern design and wooden flooring. Rooms come with a safe and a bathroom with toiletries and a hairdryer. Some rooms have a private balcony.

The Sant Agustí serves a daily continental buffet breakfast.

Downstairs there are computers which guests can use for free. Reception is also open 24 hours a day.

Set in a quiet square, the hotel is a 2-minute walk from Liceu Metro Station and La Boqueria Market. Plaza Catalunya is within 700 metres and offers various bus and train connections, including direct airport buses."
15,Hotel Via Augusta,8.5,"Double Room
1 double bed
Free cancellation
Only 2 rooms left at this price on our site","€ 1,180","Sarrià-St. Gervasi, BarcelonaShow on map2.1 km from centreMetro access",https://www.booking.com/hotel/es/viaaugusta.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656221&all_sr_blocks=9098503_377897952_0_2_0&highlighted_blocks=9098503_377897952_0_2_0&matching_block_id=9098503_377897952_0_2_0&sr_pri_blocks=9098503_377897952_0_2_0__117956&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situated next to Gràcia FGC Train Station, Hotel Via Augusta has a rooftop terrace with views of Barcelona. It offers functional, air-conditioned rooms with free Wi-Fi and flat-screen satellite TV.

The Via Augusta is a historic building with a beautiful original foyer. Rooms have simple, modern décor and wooden floors. They include a work desk, a safe and a bathroom with a hairdryer.

A varied breakfast buffet is served in the hotel, and drinks are available from the vending machine. A wide range of bars and restaurants can be found in the popular Gràcia district, within a 5-minute walk.

Hotel Via Augusta is 400 metres from Fontana Metro Station, and Parc Güell is just 1 Metro stop away. Plaza Catalunya and Las Ramblas are a 5-minute journey from nearby Gracia Station."
16,Catalonia Gracia,8.5,"Double or Twin Room
Beds: 1 double or 2 singles
Free cancellation
No prepayment needed – pay at the property
Only 1 room left at this price on our site","€ 1,379","Eixample, BarcelonaShow on map1.4 km from centreMetro access",https://www.booking.com/hotel/es/cataloniacorcega.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656221&all_sr_blocks=9058305_194613233_0_2_0&highlighted_blocks=9058305_194613233_0_2_0&matching_block_id=9058305_194613233_0_2_0&sr_pri_blocks=9058305_194613233_0_2_0__137880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"This hotel is located next to Avinguda Diagonal and Passeig de Gràcia, ideal for shopping. Guests can easily access Plaza Cataluña and the city’s historic gothic quarter. Free Wi-Fi is available.

Situated along the modernist route, Hotel Catalonia Gracia is surrounded by much of the interesting architecture that Barcelona is famous for, such as Gaudí and Domenech i Muntaner's key buildings, including La Pedrera.

A buffet breakfast is available at the on-site restaurant; room service is also available.

Guests can easily enjoy this cosmopolitan city as Hotel Catalonia Gracia is within walking distance of Barcelona’s many attractions. As well as the excellent public transport links providing swift access to the entire city and the surrounding area, the hotel offers great value for money. The hotel also includes meeting amenities and conference rooms available for business events and banquets."
17,Catalonia Rigoletto,8.4,"Double or Twin Room
Beds: 1 double or 2 singles
Free cancellation
No prepayment needed – pay at the property","€ 1,269","Les Corts, BarcelonaShow on map3.7 km from centreMetro access",https://www.booking.com/hotel/es/rigoletto.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656221&all_sr_blocks=2980011_194584998_0_2_0&highlighted_blocks=2980011_194584998_0_2_0&matching_block_id=2980011_194584998_0_2_0&sr_pri_blocks=2980011_194584998_0_2_0__126880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"The stylish Catalonia Rigoletto is set 500 metres from FC Barça’s Camp Nou stadium and 5 minutes’ walk from Maria Cristina Metro Station. It offers an outdoor pool and rooms with free WiFi and flat-screen TVs.

The Rigoletto’s spacious rooms are air conditioned and decorated with dark woods and luxurious fabrics. All rooms have satellite TV, free smartphone, a minibar and safety deposit box.

A buffet breakfast is on offer in the dining room and Mediterranean cuisine is served in the stylish La Traviata restaurant. There is also a bar in the hotel featuring attractive art work.

Sights including Las Ramblas and Gaudí’s Casa Batlló can be reached in 15 minutes, by Metro. Sants Railway Station, where there is an airport train connection, is just 1.5 km from the Rigoletto."
18,Zenit Barcelona,8.2,"Double or Twin Room
Beds: 1 double or 2 singles
Free cancellation
Only 5 rooms left at this price on our site","€ 1,407","Sarrià-St. Gervasi, BarcelonaShow on map2.1 km from centre",https://www.booking.com/hotel/es/zenitbarna.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656221&all_sr_blocks=9009902_253533163_2_42_0&highlighted_blocks=9009902_253533163_2_42_0&matching_block_id=9009902_253533163_2_42_0&sr_pri_blocks=9009902_253533163_2_42_0__140680&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Zenit Barcelona is 250 metres from Plaza Francesc Macià on Barcelona’s Diagonal Avenue. This modern hotel offers stylish air-conditioned and soundproofed rooms, with free Wi-Fi and a pillow menu.

The Zenit is a 15-minute walk from Passeig de Gràcia Boulevard, where Gaudí’s famous La Pedrera and Casa Batlló can be found. Plaza Catalunya and Las Ramblas are a further 15 minutes’ walk away.

Rooms at the Zenit Barcelona feature satellite TV and a safe and minibar. There is a work desk and a kettle with free tea and coffee set; the private bathrooms come with a hairdryer.

Zenit Hotel’s restaurant offers gourmet Spanish and international cuisine. A special gluten-free breakfast and children's menus are available, and packed lunches and room service can be requested.

There is a 24-hour front desk and a tour desk. A laundry, dry cleaning and ironing service is offered. Parking is available 10 minutes' walk away, for an extra cost."
19,Catalonia Barcelona Plaza,8.5,"Double or Twin Room
Multiple bed types
Free cancellation
No prepayment needed – pay at the property","€ 1,519","Sants-Montjuïc, BarcelonaShow on map2.2 km from centreMetro access",https://www.booking.com/hotel/es/cataloniabarcelonaplaza.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656221&all_sr_blocks=9058208_194624145_0_34_0&highlighted_blocks=9058208_194624145_0_34_0&matching_block_id=9058208_194624145_0_34_0&sr_pri_blocks=9058208_194624145_0_34_0__151880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Catalonia Barcelona Plaza! To save at this property, all you have to do issign in.Located in Barcelona's Plaza de España, Hotel Catalonia Barcelona Plaza offers a seasonal rooftop pool and a terrace with panoramic city views. It also has a fitness room, beauty salon and free Wi-Fi.

The property is located next to Espanya Metro Station. In the square there are numerous bus stops that connect with other parts of the city, with the Fira Barcelona fairground and with Barcelona airport.

All spacious rooms are equipped with air conditioning, satellite TV, a safe and a private marble bathroom with hairdryer. Free Wi-Fi is available throughout, and Smart TVs with Chromecast apps are available. Choose one of the two clock suites and you will have incredible views of Montjuïc from the floor-to-ceiling windows. If you prefer, the hotel also has rooms and suites with private terrace.

The Catalonia Barcelona Plaza serves a daily buffet breakfast in the Simultáneo space, Barcelona's new meeting point that fuses cultural and leisure activities with the best gastronomic offer. Come to Simultáneo to telework with free wifi, to have an informal meeting, to enjoy a concert or to have an afterwork cocktail.

Do you already know the  Simultáneo Gastrobar? An avant-garde space that offers unique haute cuisine dishes. If you book half board, you can enjoy the Gastrobar menu during lunch or dinner.

The Filigrana restaurant specialises in modern Catalan cuisine made with local ingredients. You can also visit the Japanese restaurant Kurai or have a drink on The Clock terrace, overlooking Montjuïc.

The Catalonia Barcelona Plaza has a spacious business centre with 3 large conference rooms and 8 meeting rooms, all equipped with the latest technology.

This is our guests' favourite part of Barcelona, according to independent reviews."
20,Hotel Alimara,8.3,"Room Assigned on Arrival
1 single bed
Free cancellation","€ 1,133","Horta-Guinardó, BarcelonaShow on map5.5 km from centreMetro access",https://www.booking.com/hotel/es/hotelalimara.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656221&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__113254&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Hotel Alimara! To save at this property, all you have to do issign in.Hotel Alimara is a modern hotel located in Barcelona’s Horta district. It has a central garden, several meeting rooms, rooms with flat-screen TVs, and a fitness centre.

All rooms at the Alimara Hotel have both air conditioning and heating. They all have a private bathroom with hairdryer.

The Alimara’s restaurant serves Mediterranean food with a modern twist and there are children’s menus available. The hotel bar, SUMMUM, features a terrace and serves food, drinks and snacks.

The hotel is located 1 minutes' walk from Mundet Metro Station, and it is a 12-minute journey into central Barcelona. Gaudí’s iconic Parc Güell is 4 Metro stops away from Mundet."
21,Catalonia Plaza Catalunya,8.5,"Double or Twin Room
Beds: 1 double or 2 singles
Free cancellation
No prepayment needed – pay at the property","€ 1,649","Eixample, BarcelonaShow on map150 m from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/cataloniaduques.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656221&all_sr_blocks=9058012_247465746_0_42_0&highlighted_blocks=9058012_247465746_0_42_0&matching_block_id=9058012_247465746_0_42_0&sr_pri_blocks=9058012_247465746_0_42_0__164880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Catalonia Plaza Catalunya! To save at this property, all you have to do issign in.Hotel Catalonia Plaza Cataluña offers an outdoor pool and air-conditioned rooms with free Wi-Fi and satellite TV. It is housed in a building 50 metres from Barcelona’s Plaza Catalunya. All hotel rooms have smart TVs equipped with Chromecast app.

The hotel serves a continental buffet breakfast with show cooking and it includes a wide variety of regional products and home-made cakes.

Catalonia Plaza Cataluña Hotel has a sun terrace with loungers, a gym and a pool. Guests can also enjoy the on-site spa and cabin for spa treatments and massages.

Hotel Catalonia Plaza is a 5-minute walk from Barcelona’s Gothic Quarter and the Palau de la Música Catalana. A regular bus service to the airport leaves from the other side of Plaza Catalunya, just 100 metres away."
22,Hostal Central Barcelona,8.5,"Double Room
1 large double bed
Free cancellation
Only 2 rooms left at this price on our site","€ 1,362","Eixample, BarcelonaShow on map1.1 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/hostal-central-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656221&all_sr_blocks=18925607_347080935_2_0_0&highlighted_blocks=18925607_347080935_2_0_0&matching_block_id=18925607_347080935_2_0_0&sr_pri_blocks=18925607_347080935_2_0_0__136176&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Hostal Central Barcelona! To save at this property, all you have to do issign in.This classically decorated guest house is set in the late 19th-century modernist district of Eixample, in the centre of Barcelona. There is free WiFi available throughout.

Refurbished in 2018, all air-conditioned rooms boast wooden floors, and includes a  smart TV and a free safe. They all have a private bathroom completed with a professional hairdryer.

From Hostal Central Barcelona you can walk into the city centre to explore Gaudi's Modernist monuments, including Casa Batllò, and La Pedrera.

Hostal Central Barcelona is a pleasant place to stay, providing an attractive and artistic interior decor."
